id	wikidata	ipni	zoobank	formerIds	family	given	suffix	born	died	activeFrom	activeTo	groups	source
wd:Q25796467	Q25796467		D94FF32D-6AEF-43BD-A2E5-2296B7AE6639			Leonardo							wikidata
wd:Q25796468	Q25796468		CEE49CA2-D6B0-4A94-BF45-1BDC9EBE8E40										wikidata
wd:Q25796469	Q25796469		24549820-E9C9-4284-9213-CD54DF94200A										wikidata
wd:Q25796471	Q25796471	20038607-1			Kim	Jung				2014	2014	Fungi	ipni
wd:Q25796472	Q25796472		1CEE5F71-8F3E-439E-9105-A009C201639F		Feller	Kathryn							wikidata
wd:Q25796475	Q25796475	20038635-1			Jeong	Min Hye				2014	2014	Fungi	ipni
wd:Q25796480	Q25796480		2A8B11C3-0011-48D0-A642-34778A46AC7D		Catalano	Maria							wikidata
wd:Q25796481	Q25796481		88380559-D4F7-457F-BEE2-65966C9285B0		Neubauer	Thomas							wikidata
wd:Q25796483	Q25796483		D4595AB3-071E-4426-97B8-128B926934D8										wikidata
wd:Q25796484	Q25796484		4E34F9B3-A1A7-4C96-B098-415E82062F09			Guilherme							wikidata
wd:Q25796485	Q25796485	20031113-1	C4EC9A71-021C-46E0-A7BB-446E2F756BF3		Wilson	Gary				2016	2016	Angiosperms|Gymnosperms	wikidata
wd:Q25796488	Q25796488		32AC4BAB-46E1-477F-A74C-7D326727095D			Robert							wikidata
wd:Q25796489	Q25796489		C26E3940-4D71-4683-8F81-4A7D0B6EC79C		Kim	Jong-guk							wikidata
wd:Q25796490	Q25796490		0110D393-EC44-4523-BDF5-E0E609FF79BF										wikidata
wd:Q25796491	Q25796491	20028342-1			Fuentes	Julian				2015	2015	Angiosperms|Gymnosperms	ipni
wd:Q25796494	Q25796494		B97E36E9-3595-44D9-BD2D-8A93331E4E39		Huamantinco	Ana Asunción							wikidata
wd:Q25796495	Q25796495		62264078-FEC2-4907-8BC1-16EA6DC60829		Flach	Karl		1856	1920			Animals	wikidata
wd:Q2579760	Q2579760	5687-1			Lobb	William		1809	1863			Angiosperms|Gymnosperms	ipni
wd:Q2579853	Q2579853	20016228-1			MacGregor	William		1846	1919			Bryophytes	ipni
wd:Q25800115	Q25800115		2711E245-AEB2-4F2D-9CDA-54A31ED398E5										wikidata
wd:Q25800117	Q25800117		2FB1963D-0D9D-400F-B664-48CCD55A5762		Harris	Phillip							wikidata
wd:Q25800130	Q25800130		2CF2C854-0249-4E6D-8CA7-AE3458BEF48A		Knudsen	Steen Wilhelm							wikidata
wd:Q25800134	Q25800134		22DBB8B0-7087-489A-AD01-52C3329E09F3		Eaton	James		1982					wikidata
wd:Q25800141	Q25800141	37594-1			Hoot	Sara B.				1995	1995	Angiosperms|Gymnosperms	ipni
wd:Q25802446	Q25802446	37700-1			White	Jill				1997	1997	Angiosperms|Gymnosperms	ipni
wd:Q25802774	Q25802774		B833502E-CBA4-40CA-AE5A-BAD02F539062			Jorge							wikidata
wd:Q25802776	Q25802776		7F6F91A5-D2DF-4CCF-B4CD-603E4514C22B										wikidata
wd:Q25802778	Q25802778		D934DF2E-0146-464E-98B8-DFC44F1C54DB										wikidata
wd:Q25802782	Q25802782		819754E4-CD34-4FD2-BC2C-A0976466999F										wikidata
wd:Q25802786	Q25802786		ECAB2BFD-1D60-498E-9555-70C73FD170CE										wikidata
wd:Q25802788	Q25802788		4C50A2BE-AEFE-4EC5-B3ED-14FD86706AF2										wikidata
wd:Q25802793	Q25802793		44D8DF95-8FED-441E-B79C-AD9F011DEF2F		Martin	Peter							wikidata
wd:Q25802796	Q25802796		F875E92F-08C7-462C-92CB-08A69AF49E54		Jaramillo	Carlos Alberto		1969		1999			wikidata
wd:Q25802798	Q25802798		D5635C89-AB14-438A-82C8-94E8683A903A		Salmela	Jukka							wikidata
wd:Q25802802	Q25802802		33F50C64-C370-4D13-96F8-50C8A68B6045		Schneider	Thomas							wikidata
wd:Q25802803	Q25802803		C621E331-0676-419C-BB76-8C3236C9FA24		Cipriani	Roberto							wikidata
wd:Q25802805	Q25802805		73873BA7-0825-444B-BAB0-C0B19174D2A3										wikidata
wd:Q25802808	Q25802808		C098BF56-48F8-4FA0-8A5E-B1B1F24C51B6										wikidata
wd:Q25802810	Q25802810		F99513A7-2FDF-4FC2-BE9B-60A706EC11A5										wikidata
wd:Q25802812	Q25802812		A3882B86-4180-4D02-9260-6383D9E2DCA4		Frisch	Johannes		1966					wikidata
wd:Q25802815	Q25802815		60D84B0F-ED7B-40B5-B492-55DD0113304E		Maes	Dirk		1965					wikidata
wd:Q25802817	Q25802817		6BB99BD5-B516-4F60-BEA8-76B7B00D9E31		Desmet	Peter							wikidata
wd:Q25802819	Q25802819	20022007-1			Navarro	Luis		1901		2012	2012	Angiosperms|Gymnosperms	ipni
wd:Q25802821	Q25802821		D82B5DD5-ABDA-42DE-9DC8-29B1EF0FFE39			Francesco							wikidata
wd:Q25802827	Q25802827		64B89BC1-5983-4CA1-B329-29A8B3E1AEDE		Schneider	Nicole							wikidata
wd:Q25802830	Q25802830		4C1049D2-EAF4-46EC-BDDB-726735E04ECB		Smith	Joshua							wikidata
wd:Q25802836	Q25802836												wikidata
wd:Q25802840	Q25802840		696AB2E9-32F6-4797-B781-B1F18D0D688A		Klein	Nicole							wikidata
wd:Q25802841	Q25802841		3C38C289-D255-4FBE-B6D8-9DE70D4B6D07		Brown	Paul Andrew							wikidata
wd:Q25802843	Q25802843		ACB08F3B-4E87-4CEB-AC7C-488DB8678292		Simons	James							wikidata
wd:Q25802845	Q25802845		1C2FCE56-4FE3-4ABB-B47F-68FA478D6C58			Noelia Carolina						Molluscs	wikidata
wd:Q25802851	Q25802851		06537270-A86B-4AAE-884D-9874ADA54011										wikidata
wd:Q25802854	Q25802854		E73EC149-CBBD-4FCB-ACBE-CA1F330CC10A										wikidata
wd:Q25802857	Q25802857		F28D5000-A459-48B3-847A-24BA2238472C										wikidata
wd:Q25802859	Q25802859		AC0F7D08-2591-4E0C-9424-43209E57B43D										wikidata
wd:Q25802861	Q25802861		48CFC657-6FE1-4B9D-92F0-786C9A3380BB		Krüger	Andreas							wikidata
wd:Q25802863	Q25802863		5494A562-C6D3-4AB8-AD47-6A1C2D1B4A6A			Daniel							wikidata
wd:Q25802866	Q25802866		089EBAEA-F538-462A-ADEE-021384042A56										wikidata
wd:Q25802868	Q25802868		B1D58BF8-6FB4-41EE-9B0C-3E52632A42C4		Martin	Daniel							wikidata
wd:Q25802870	Q25802870		12CC1FCF-A443-4486-8B46-22784FE01470										wikidata
wd:Q25802872	Q25802872		17B5C75B-DB79-4CC3-A7EF-1D5E59F8D7C2			Tomáš		1982					wikidata
wd:Q25802874	Q25802874		25A4D039-51FC-44A0-98C1-5BDD207CE69E		Austin	William		1936	2018				wikidata
wd:Q25802876	Q25802876		24256687-2D5A-4242-9539-366C1A1F9BBD		Yamasaki	Takeshi							wikidata
wd:Q25802879	Q25802879		133397BD-27CD-4BBC-93ED-A12357073F4F		Ware	David							wikidata
wd:Q25802880	Q25802880		E1EC8B80-46B8-4315-BCA8-8D17A078B3C6		Harrington	Richard							wikidata
wd:Q25802882	Q25802882		CD5CFEAA-5EEC-48C3-8858-5E60887E3699										wikidata
wd:Q25802884	Q25802884		63F7C7BE-0341-4E1B-83A5-4BF9C47D7A73		Vallejo	Fernando							wikidata
wd:Q25802891	Q25802891		588D7769-7DE7-4EE0-9C98-030FBA8BB348		Monteiro	Miguel							wikidata
wd:Q25802892	Q25802892		5D56E4AF-4B0F-4C94-AF76-C6A494E79D14										wikidata
wd:Q25802894	Q25802894		9E03B5EB-6DF3-467C-841E-0C1842375F29									Arachnids	wikidata
wd:Q25802896	Q25802896		DD27813C-6AF1-4FA6-97CA-7B308CD12713		Bock	Joseph		1933	2022				wikidata
wd:Q25802900	Q25802900		76A78130-3B01-496A-ABE3-17255FC4AC20		Varela	Amanda							wikidata
wd:Q25802905	Q25802905		ED666D78-2DAA-4499-B75A-2E9041381F79			Rachel							wikidata
wd:Q25802907	Q25802907		475CD136-350E-45F2-9F30-BD2065F20C6A			Daniel							wikidata
wd:Q25802909	Q25802909		5A3A485F-95E4-4CA0-9693-E996C9B2A9D2										wikidata
wd:Q25802912	Q25802912		5E3BAE6A-7DEB-41E9-AC3D-8E1078E96B3A		Satō								wikidata
wd:Q25802913	Q25802913		038B7DAD-872E-4234-8921-0F2A24F7CAE0										wikidata
wd:Q25802915	Q25802915		CC50F9D0-4AC1-4009-AFF5-910A67F3D035			Francisco							wikidata
wd:Q25802925	Q25802925		233D1520-C737-441E-ABBD-2A76E5444821		Martínez	Alejandro							wikidata
wd:Q25802928	Q25802928		1B6614A2-C410-4B79-A1B8-0057963759FC			Manuel							wikidata
wd:Q25803028	Q25803028	20019321-1			Zubov	Dmitriy A.				2012	2012	Angiosperms|Gymnosperms	ipni
wd:Q25803036	Q25803036	38422-1			Dural	Hüseyin				1998	1998	Angiosperms|Gymnosperms	ipni
wd:Q25803041	Q25803041	38423-1			Ertuğrul	Kuddisi				1998	1998	Angiosperms|Gymnosperms	ipni
wd:Q25803048	Q25803048	35863-1			Hosni	Hasnaa A.				1988	1988	Angiosperms|Gymnosperms	ipni
wd:Q25803066	Q25803066	20024885-1			Demirci	Serpil				2013	2013	Angiosperms|Gymnosperms	ipni
wd:Q25803080	Q25803080	20028703-1			Karakuş	Şükrü				2015	2015	Angiosperms|Gymnosperms|Fungi	ipni
wd:Q25803260	Q25803260	32233-1			Aléxéieff	Alexey Georgievitch		1882	1950			Algae|Fungi	ipni
wd:Q2580650	Q2580650	20045150-1			D'Urban	William Stewart Mitchell		1836	1934			Angiosperms|Gymnosperms	ipni
wd:Q25819191	Q25819191		152D4AC6-1003-4A56-84BD-9C21F6FCB56B			Luke							wikidata
wd:Q25819193	Q25819193		CFBC762B-46F5-4D53-904F-4BA84F9F7661		de Souza	Lesley							wikidata
wd:Q25819195	Q25819195		D03F1A0C-4305-4D4E-B6C3-ADE01A9222C8										wikidata
wd:Q25819197	Q25819197		EFBF29EA-9DBE-4E7D-A4BC-F0367DC049B9										wikidata
wd:Q25819199	Q25819199		98C38E21-CA9D-4287-8265-118E5B9F9F36										wikidata
wd:Q25819201	Q25819201		15CA54C2-2D0C-45EB-960E-5D2EB90AD046			Deborah							wikidata
wd:Q25819204	Q25819204		54026008-EDE9-4C83-A9E2-4847EB2297D9		Burridge	Alice							wikidata
wd:Q25819207	Q25819207		D655303B-9012-4B43-B355-8D35BB155736										wikidata
wd:Q25819211	Q25819211		7C31335E-80B2-45A2-BA41-CAC22AC88EF1		Henriques	Augusto							wikidata
wd:Q25819212	Q25819212		B9388DF5-AD7F-4EBA-95A7-83C88460216A										wikidata
wd:Q25819214	Q25819214		619AC05B-E271-4DCE-B97B-F77899C45D4B		Negrete								wikidata
wd:Q25819216	Q25819216		B666CDAD-3CAA-4E80-8D3B-C803AF90EBF6		Brusa	Francisco							wikidata
wd:Q25819218	Q25819218		6B8A40E0-6544-425B-8646-EB6F03A464F1										wikidata
wd:Q25820	Q25820	11953-1			Young	Thomas		1773	1829			Angiosperms|Gymnosperms	ipni
wd:Q25820420	Q25820420		B9B9FF2E-9C4F-4F13-B89A-E051E984961B										wikidata
wd:Q25820427	Q25820427				Miller	Robert							wikidata
wd:Q2582566	Q2582566	3786-1			Heim	Roger (Jean)		1900	1979			Plants|Fungi	ipni
wd:Q2583058	Q2583058	5992-1			Maiden	Joseph Henry		1859	1925			Plants|Pteridophytes|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q25830879	Q25830879	20002819-2			Wahl	Rainer				2004	2004	Angiosperms|Gymnosperms	ipni
wd:Q25834657	Q25834657		47D6B5E8-485E-4743-8F7E-60E953E8E3B8			Alexandre							wikidata
wd:Q25834830	Q25834830		34A3FC6E-A432-45E8-8852-7E90BD3A41CC			Josefina		2000					wikidata
wd:Q25834951	Q25834951		4AAF961B-E656-4117-BF34-CC80EA722F59		Ahmed								wikidata
wd:Q25843935	Q25843935		3FEFDA4D-F966-48CC-92CD-338E0602AEAB			Muhammad							wikidata
wd:Q25843937	Q25843937		347CEDD2-8198-44D2-8D66-AD7318BC140F		Pitanga	Bruno							wikidata
wd:Q25843939	Q25843939		86EBF348-81B7-4AD7-9133-1C94B11B9EBE										wikidata
wd:Q25843953	Q25843953		6F5A93AE-C364-4351-8E49-7F017C17E7AB										wikidata
wd:Q2585363	Q2585363	23412-1			Millspaugh	Charles Frederick		1854	1923			Plants|Bryophytes|Pteridophytes|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q25856244	Q25856244		25954B9B-A8FB-4BC9-8F0C-927D1F0DEF97		Neuhaus	Emanuel							wikidata
wd:Q2585626	Q2585626	3849-1			Henry	Augustine		1857	1930			Plants|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q2586034	Q2586034	11463-1	F9661735-DAB3-46E5-B953-D56A7F1F6F4B		Weber	Friedrich		1781	1823			Plants|Algae|Bryophytes|Pteridophytes|Angiosperms|Gymnosperms|Fungi	wikidata
wd:Q2586538	Q2586538		E908BE96-5ACC-4083-9D3A-C0363256D919		Lahille	Fernando		1861	1940				wikidata
wd:Q2586726	Q2586726	58-1			Acuña Galé	Julián Baldomero		1900	1973			Angiosperms|Gymnosperms	ipni
wd:Q2587046	Q2587046	370-1			Backhouse	James		1794	1869			Plants|Pteridophytes|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q2587426	Q2587426	38033-1			Brunet	Louis Ovide		1826	1876			Plants|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q2587569	Q2587569	5157-1			Kurz	Wilhelm Sulpiz		1834	1878			Plants|Pteridophytes|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q2587580	Q2587580	18627-1			Fairchild	D.		1869	1954			Plants|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q258817	Q258817	2661-1			Fedtschenko	Aleksei Pavlovich (Alexei Pawlowitsch)		1844	1873			Angiosperms|Gymnosperms	ipni
wd:Q25891767	Q25891767		3C9C4B01-403B-4A38-973E-F86B4B06D494		Lubertazzi	David							wikidata
wd:Q25894050	Q25894050		C3ED10C7-5CD0-423E-86CC-2D40895CF299			Joris							wikidata
wd:Q25894051	Q25894051	8231-1			Rees	Bertha		1879	1957			Angiosperms|Gymnosperms	ipni
wd:Q25894331	Q25894331				Sarcinelli	Michelle							wikidata
wd:Q2589714	Q2589714	19388-1			Glaetzle	W.		1951		1983	1983	Plants|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q2589859	Q2589859				Vacher de Lapouge	Georges		1854	1936				wikidata
wd:Q2589989	Q2589989	2324-1			Drummond	James		1787	1863			Plants|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q2590065	Q2590065	9754-1			Small	John Kunkel		1869	1938			Plants|Bryophytes|Pteridophytes|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q25907204	Q25907204		3A3025BA-70B3-4444-812D-9989181FCA5E										wikidata
wd:Q25907205	Q25907205		63115BFF-EABA-4CF5-B8B9-078760197E0F										wikidata
wd:Q25907206	Q25907206		93A01073-047B-4023-99B9-0648A513B3B0										wikidata
wd:Q25907208	Q25907208		93E4E9D2-1A05-49A1-93F9-A435BC290C76			Viorel							wikidata
wd:Q25907209	Q25907209		AA776F77-FB31-48B3-8591-E0B7200357A7		Iorgu	Ionuț							wikidata
wd:Q25907210	Q25907210		4E025FFC-B5B4-4A12-A4B0-AB6BCB0C9634		Iorgu	Elena Iulia							wikidata
wd:Q25907211	Q25907211		8D05E317-19A5-4DEA-BA85-B90D04ACC8B1		Puskás	Gellért		1981					wikidata
wd:Q25915534	Q25915534		A7BEA5F6-BB83-4DA3-8C87-13B54C9B8ABA		Alvarez	Belinda							wikidata
wd:Q25915715	Q25915715		B35E4D9B-6397-480A-B857-6D866C06D0A1			Andre							wikidata
wd:Q25916345	Q25916345		4DD9F954-99BB-49E9-AF45-D35E6D8903E3		Seidel	Matthias							wikidata
wd:Q25916604	Q25916604		1D929642-7CE2-46F2-BA39-DC91FB6083A7		Evans	Brenda							wikidata
wd:Q25916655	Q25916655		A5F62308-C7B8-4345-854D-582EE1030594		Hromada	Martin		1969				Chordates	wikidata
wd:Q25916656	Q25916656		5A866113-9547-49E6-87BC-FBAB21FD96AD			Miroslava							wikidata
wd:Q25916766	Q25916766		B74C6503-AFEF-4D40-AEF2-E480CEB789E8		Hutchins	Barry James		1946					wikidata
wd:Q25916844	Q25916844		C80B5DE5-BB24-4382-B6DA-012DCC650C83		Hillers	Annika							wikidata
wd:Q25916845	Q25916845		E21B5868-946B-43F5-9323-B1B270A1D32C			Lydia							wikidata
wd:Q25916846	Q25916846		8ABCAB44-F111-42E6-A3D1-60D75631A1A2										wikidata
wd:Q25916847	Q25916847		FBE1CED2-9804-4242-B362-5BCD93832954			Francesco							wikidata
wd:Q25916848	Q25916848		7504A381-A8B2-43C6-B794-FD6D785D13B9		Pennacchio	Fabrizio		1960					wikidata
wd:Q25916850	Q25916850		656B2910-0411-4723-B96A-CB5F68E9860E										wikidata
wd:Q25916853	Q25916853		F3A2B063-DC23-4A03-9856-C69B7FFCE1A2										wikidata
wd:Q25918194	Q25918194		761CF9F8-ABD7-4DA5-9326-D4160526731C										wikidata
wd:Q25918200	Q25918200		CB787586-8807-4314-8009-5911C77A2B3F			Isabelle		1986					wikidata
wd:Q25927046	Q25927046		22F8F049-1D7C-4C44-BD79-BEDBED293A05		da Silva	Maycon Roberto		2000					wikidata
wd:Q25927190	Q25927190	20019285-1			Luu	Hong Truong				2012	2012	Angiosperms|Gymnosperms	ipni
wd:Q25927200	Q25927200	20024822-1			Nguyen	Quoc Dat				2012	2012	Angiosperms|Gymnosperms	ipni
wd:Q25927204	Q25927204		7DCB24DC-7DB7-480E-97E0-131344127919		Kwiatkowska	Katarzyna							wikidata
wd:Q25927206	Q25927206		FBDEC267-886B-4188-BB03-7A783B898E77		Żelazna Wieczorek	Joanna							wikidata
wd:Q25927208	Q25927208		2CF506F9-5821-42F6-A54B-A40EA9AF6EE9			Maciej							wikidata
wd:Q25927211	Q25927211		537454FF-4328-4CB5-AE7C-35DC852070B1		Majecki	Grzegorz							wikidata
wd:Q25927236	Q25927236		3E15756D-760D-4D25-BBB9-0F44EB9C3A3B		Tszydel	Mariusz							wikidata
wd:Q25927237	Q25927237		DCB970D7-2006-4091-910B-2875C93746F4		Markowski	Marcin							wikidata
wd:Q25927269	Q25927269		A4E381E8-576F-451C-AE9E-B5050E58629D		Holland	Victor							wikidata
wd:Q25927270	Q25927270		02BD8ABC-F59A-4C1A-B42D-75F428D3DDE3			Steven							wikidata
wd:Q25927290	Q25927290		B1BC95F5-60B2-473D-98E7-7B0C33C8F2F2										wikidata
wd:Q25927316	Q25927316		C396BA5F-92E1-4101-AB4C-6C05CAB980D8		Faccoli	Massimo							wikidata
wd:Q25927317	Q25927317		DAE6E067-748D-4B40-AE2F-BD807B20FF0C		Campo	Giuseppe							wikidata
wd:Q25927319	Q25927319		F0894312-A287-4456-8BD6-93B9368151CF		Perrotta	Giancarlo							wikidata
wd:Q25927320	Q25927320		888B7DE4-E9D7-4801-B4C0-F385EF1F860F		Rassati	Davide							wikidata
wd:Q25927509	Q25927509		F07F58E1-E945-40CA-A3CC-A0DDB1B57376			Barbara B.							wikidata
wd:Q25927510	Q25927510		89AC8B1A-CD95-43A2-8440-CF5DB585C5C5			Tobias		1981					wikidata
wd:Q25927511	Q25927511		D72CA252-08CC-4F36-A4FF-16B6EBA86632			Evelien							wikidata
wd:Q25927513	Q25927513	20026892-1			Medina Trejo	Ramiro		1948				Angiosperms|Gymnosperms	ipni
wd:Q25929574	Q25929574		D5E8276E-617A-4B51-9809-EB7ECA929058		Morales	Irina Tatiana							wikidata
wd:Q25930084	Q25930084		311A0C1C-4BFE-4169-ACA0-CD5383B68DEA		Mason	Andrew							wikidata
wd:Q25930111	Q25930111		B9A9DA35-61FD-4947-B195-7F06EB13DEB5					2000					wikidata
wd:Q25930119	Q25930119		AA04CAD5-EEC5-412D-AAA0-E1323E707CF2		Parkinson	Christopher		2000					wikidata
wd:Q25930255	Q25930255		1B26E45E-3DA8-4DC0-AB31-29868626DBF7		Huang	Chao							wikidata
wd:Q25930838	Q25930838		0D39F13E-5E1B-4ABE-8790-9E105742E8BA										wikidata
wd:Q25931017	Q25931017		E8FDF80D-1A9F-4215-9167-362A46F82AAB			Tim							wikidata
wd:Q25931019	Q25931019		877580D0-FBBF-4788-8A62-BA4E9C81A187										wikidata
wd:Q25931050	Q25931050		38E90DEF-73B1-46E0-A343-2F5C5D5405C8		Elgueta	Mario							wikidata
wd:Q2593213	Q2593213	7689-1			Pierre	Jean Baptiste Louis		1833	1905			Plants|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q25932226	Q25932226		173F87EC-0716-46EC-AB4A-BEF9C98223BD		Boix	Dani Daniel							wikidata
wd:Q25932233	Q25932233		1E38FFD6-AE80-4948-BACC-3FB1DAB00974		Sala	Jordi							wikidata
wd:Q2593473	Q2593473	3944-1			Hill	Arthur William		1875	1941			Plants|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q25934751	Q25934751		6AA5F5F3-15B1-41C2-A84F-9583ACDE4553			Lívia							wikidata
wd:Q25934755	Q25934755		066ABADE-4350-4A1F-AB3B-9464CBAD746B			Felipe							wikidata
wd:Q25934788	Q25934788		C5608434-2722-4F3E-BDBF-67F803C62372										wikidata
wd:Q25934829	Q25934829		CDD1676D-E804-4325-B3B7-06AA91B38D23			Michael							wikidata
wd:Q25934833	Q25934833		4F02FC74-50B6-43E2-B597-87A30BD7038F		Smith	Daniel							wikidata
wd:Q25937205	Q25937205		B9255262-B0FA-42FA-8114-C09675E570E8		Gomes	Victor Ângelo							wikidata
wd:Q25938061	Q25938061		8347CEBE-442B-4583-BE00-B4BF0502FFEA										wikidata
wd:Q25938085	Q25938085		B566EA8A-3A99-4DA8-830D-3DBF07E211D9										wikidata
wd:Q25938133	Q25938133		A321B8BB-B1DC-44AD-A6CA-673ED85A90A2										wikidata
wd:Q25938830	Q25938830		0E6BF331-A7F9-4250-A4A6-658141FA5997		Cunha	Carlo							wikidata
wd:Q25938833	Q25938833		9A3A5D20-75EE-4356-90CF-F530FFD385C4		Santos	Franklin							wikidata
wd:Q25938882	Q25938882		CF655EA9-F342-4DBF-8266-CACBBB8BF9E6			Pat							wikidata
wd:Q25938884	Q25938884		BD20AB1F-589B-427B-AD68-81982AEF0F77			Maik							wikidata
wd:Q25938885	Q25938885		F81F8EE4-3E19-4740-860B-B5A3E16E192B										wikidata
wd:Q25938887	Q25938887		AD7012FF-EF7E-4191-A543-87E8E04A1686										wikidata
wd:Q25938931	Q25938931		2E40EE6E-13B3-457F-8BCB-E8BCDE51C3F3		Catalán	Ricardo							wikidata
wd:Q25938977	Q25938977		F6079258-BAF5-4A31-8E6F-4172967410CE		Orsetti	Artur							wikidata
wd:Q25939224	Q25939224		2295DD96-A094-4362-B784-EF4458D57A72		Aballay	Fernando Hernán		1977					wikidata
wd:Q25939226	Q25939226		8ABEDE4C-8351-4662-866A-35EC43B8F7EB		Arriagada	Gerardo							wikidata
wd:Q25939227	Q25939227		54E4C191-34A2-4F83-B13B-6950CDA60BF4		Centeno	Néstor							wikidata
wd:Q25939229	Q25939229	20028285-1			Mó Mó	E.A.				2015	2015	Angiosperms|Gymnosperms	ipni
wd:Q2594787	Q2594787				Gatter	Wulf		1943				Chordates	wikidata
wd:Q2595991	Q2595991	27117-1			Stahel	Gerold		1887	1955			Fungi	ipni
wd:Q2596093	Q2596093	8828-1			Saint-Hilaire	Jean Henri Jaume		1772	1845			Algae|Bryophytes|Angiosperms|Gymnosperms	ipni
wd:Q2596168	Q2596168	1130-1			Brewer	William Henry		1828	1910			Plants|Pteridophytes|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q2596174	Q2596174	14973-1			Victorin	Joseph Louis Conrad Marie-		1885	1944			Plants|Pteridophytes|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q2596187	Q2596187	11208-1			Vines	Sydney Howard		1849	1934			Plants|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q2596205	Q2596205	9556-1			Shear	Cornelius Lott		1865	1956			Plants|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q2596242	Q2596242	1165-1	7E8342A1-3C9C-4259-A098-1DA6B3E5E2B5		Brocchi	Giovanni Battista		1772	1826			Angiosperms|Gymnosperms	wikidata
wd:Q2596428	Q2596428	17029-1			Cervi	Armando Carlos		1944	2014			Angiosperms|Gymnosperms	ipni
wd:Q25969261	Q25969261	20027051-1			Tesón	Eliseo				2014	2014	Angiosperms|Gymnosperms	ipni
wd:Q25973313	Q25973313		912B5FF3-18CE-412F-B100-E7E60410FA37										wikidata
wd:Q25973315	Q25973315		F95B7D9E-B993-46BC-9E10-31899208A612										wikidata
wd:Q25973318	Q25973318	20003802-1			Zare	Rasoul				2001	2001	Fungi	ipni
wd:Q25973322	Q25973322		7F116C0B-A518-45D6-B62D-0C3B459D5F70			Ulf							wikidata
wd:Q25973327	Q25973327		93950AB1-14C9-4CF8-999D-0E8789D6BD46		Bannikova	Anna		1961					wikidata
wd:Q25973329	Q25973329		D89BFB87-8BAF-44C4-AABD-5A40E202EE4C			Ricardo							wikidata
wd:Q25973331	Q25973331		AA9DEFA4-1CA6-4D1F-AC28-804F7341AD8D			Héctor							wikidata
wd:Q25973332	Q25973332	20027050-1			Sambin	Aurélien				2014	2014	Angiosperms|Gymnosperms	ipni
wd:Q2597737	Q2597737	15794-1			Battandier	Jules Aimé		1848	1922			Bryophytes|Pteridophytes|Angiosperms|Gymnosperms	ipni
wd:Q2598203	Q2598203	34013-1			Larrañaga	Dámaso Antonio		1771	1848			Pteridophytes|Angiosperms|Gymnosperms	ipni
wd:Q25982782	Q25982782		666B9E3F-DAD2-40B9-8F4C-E72E758881E8			Gilles							wikidata
wd:Q25983048	Q25983048		F5A3F84B-5480-4C95-80E3-3E4DBD952F5D			André							wikidata
wd:Q25983160	Q25983160		1E99FAC6-0274-479A-87F7-2AD2DBFED807		Michel	Loïc							wikidata
wd:Q25984512	Q25984512		A2CA0343-FB5F-4D73-933F-A821AB352B7C		Khandekar	Akshay							wikidata
wd:Q25984548	Q25984548		8FB0D4BC-0D3B-469A-AEB7-8D4D23AE13E2		Varma	Sandeep							wikidata
wd:Q25984582	Q25984582		BBEFA05A-4F33-4AA1-B16B-FD7F15C313C8			R.							wikidata
wd:Q2598714	Q2598714	9311-1			Schulz	Otto Eugen		1874	1936			Plants|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q25990480	Q25990480		5A117804-991D-4F75-889B-7B1844BF4A99		Fujii	Takuma							wikidata
wd:Q25990683	Q25990683		4AD46226-9E61-4123-ABB6-55054E4D13D0										wikidata
wd:Q25990684	Q25990684		5C26F0BB-585D-42A4-9B66-E64AD46AF8BA										wikidata
wd:Q25990687	Q25990687		88F231BF-C85A-4FCF-8FCF-E1350550426C										wikidata
wd:Q25991297	Q25991297		B1264D51-F574-41A6-B4CF-23A4EE9C0CF0		Bürgin	Toni		1957					wikidata
wd:Q25991300	Q25991300		3FE95865-62F2-40A7-A97C-8444FFF9B8AA		McAdams								wikidata
wd:Q25991307	Q25991307		105572EB-B070-4BE4-93D2-50FA50847C9E			Ainara		1970					wikidata
wd:Q25991308	Q25991308		31DC0343-BFC2-4622-B325-7392294DAF41										wikidata
wd:Q25991309	Q25991309		D88C5E0B-9E32-430A-909C-CED1C3075471		Fabrizi	Silvia							wikidata
wd:Q2599151	Q2599151	574-1			Beadle	Chauncey Delos		1866	1950			Plants|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q25991768	Q25991768	26792-1			Singh	Ajay		1926	2017	1980	1980	Fungi	ipni
